"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x2219624876","x1321764747482521600",2020-10-29 10:44:07,"ecotomagia","<U+304E><U+3083><U+30FC><U+5B8C><U+6210><U+697D><U+3057><U+307F>","Twitter for iPhone",,,,,TRUE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"ja","x1321458592214515713","<U+5857><U+308A><U+5857><U+308A><U+3057><U+3066><U+3044><U+308B> https://t.co/v9kHyKZbqv",2020-10-28 14:27:34,"Twitter for iPhone",118,17,"x1101014321469939712","yuri_kago_magia","<U+3086><U+308A><U+304B><U+3054>",1402,361,18276,"<U+305F><U+304F><U+3042><U+3093><U+3055><U+3093><U+2661>","<U+30DE><U+30AE><U+30EC><U+30B3><U+306E><U+7D75><U+3092><U+63CF><U+304D><U+307E><U+3059>/<U+7121><U+65AD><U+8EE2><U+8F09>&<U+81EA><U+4F5C><U+767A><U+8A00>NG/<U+30DE><U+30B7><U+30E5><U+30DE><U+30ED><U+2192>https://marshmallow-qa.com/yuri_kago_magia",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ecotomagia/status/1321764747482521600","<U+3048><U+3053>","<U+307E><U+3069><U+304B><U+306E><U+3068><U+306A><U+308A>","<U+30B5><U+30FC><U+30AF><U+30EB>:<U+3068><U+3063><U+3068><U+30FC><U+5CF6> <U+3067><U+672C><U+51FA><U+3057><U+3066><U+307E><U+3059><U+3002><U+307E><U+3069><U+2606><U+30DE><U+30AE><U+3001><U+30BE><U+30F3><U+30D3><U+30E9><U+30F3><U+30C9><U+30B5><U+30AC><U+597D><U+304D><U+203C><U+FE0E>/BTC<U+4E5D><U+5DDE><U+652F><U+90E8><U+6240><U+5C5E>/Claris<U+3001><U+30B9><U+30D4><U+30C3><U+30C4><U+65E5><U+672C><U+5168><U+56FD><U+30A2><U+30CB><U+30E1><U+8056><U+5730><U+5DE1><U+793C><U+306A><U+3069><U+3002>","https://ecomodo.hatenablog.com",FALSE,1911,1353,39,63039,174194,2013-11-28 12:32:22,FALSE,,,,"https://pbs.twimg.com/profile_banners/2219624876/1580971827","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1236398260941512704/3kmOufX1_normal.jpg"
"x909590670","x1321764747491057664",2020-10-29 10:44:07,"ferdalkose","Az önce bir fotograf paylasti @ Turkey https://t.co/Mi7yDaJUa9","Instagram",,,,,FALSE,FALSE,0,0,0,0,,,"instagram.com/p/CG7K4XGF9P7/…","https://t.co/Mi7yDaJUa9","https://www.instagram.com/p/CG7K4XGF9P7/?igshid=57bypawl9xq4",,,,,,,,,,,"tr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/67a304bc7b46bee4.json","Sarioglan","Sarioglan, Kayseri","admin","Türkiye","TR","39 36","36 39","35.742059 35.742059 36.209047 36.209047 38.957676 39.25391 39.25391 38.957676","https://twitter.com/ferdalkose/status/1321764747491057664","FerdalKöse",,,"http://www.afrasya.com.tr",FALSE,608,914,0,1573,1061,2012-10-28 05:39:54,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1277606509510361092/4ZeCOEjj_normal.jpg"
"x4805566502","x1321764747490983938",2020-10-29 10:44:07,"lilboonon","best dance performance is literally an award made for seventeen","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1154711126283702272","adultcheol","en",,,,,,,,,,,,,,,,"x1321738100821749761","best dance performance is literally an award made for seventeen",2020-10-29 08:58:14,"Twitter for iPhone",123,50,"x1154711126283702272","adultcheol","<U+064B>",4312,996,14027,"id date you but ur not cheol ","SHE!HER <U+2730> 19",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lilboonon/status/1321764747490983938","<U+FE0F> jelee <U+2A1F> vote & stream!","ill be inactive im so tired..,","<U+208A>.· <U+035F><U+035F><U+035E><U+035E><U+27B3> #SEVENTEEN : Us, Again <U+0F09><U+2027><U+208A>°she/her *.<U+2727>","http://vrkwnsnhn.xn--0qah2a36aa4215c/",FALSE,3536,1665,26,42975,55506,2016-01-24 02:34:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/4805566502/1603458488","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1319626664037380098/EiWX55pn_normal.jpg"
"x1147322559974780933","x1321764747478446081",2020-10-29 10:44:07,"AlexisBravo67","Bolivia: TSE entrega credenciales al presidente Luis Arce y vicepresidente David Choquehuanca https://t.co/iRZLF1orgM  #6DVictoriaPerfecta https://t.co/2wJUUCsSFH","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,"mazo4f.com/228976","https://t.co/iRZLF1orgM","https://mazo4f.com/228976",,,,,,,,,"x2767590820","ConElMazoDando","es",,,,,,,,,,,,,,,,"x1321663062278049793","Bolivia: TSE entrega credenciales al presidente Luis Arce y vicepresidente David Choquehuanca https://t.co/iRZLF1orgM  #6DVictoriaPerfecta https://t.co/2wJUUCsSFH",2020-10-29 04:00:04,"CEMD-AutoPost",17,33,"x2767590820","ConElMazoDando","Con el Mazo Dando",548485,338,1532735,"Latinoamérica Unida","Programa de TV conducido por el Patriota @dcabellor todos los miércoles a las 7pm por @VTVcanal8 | Síguenos: https://t.co/wbZDjlPCIp -  https://t.co/6QzjLA49Ak",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AlexisBravo67/status/1321764747478446081","Alexis Jose Bravo Lira","CUA ESTADO MIRANDA","TSU EN MANTENIMIENTO DE MECÁNICA INDUSTRIAL 100% VENEZOLANO.",,FALSE,2840,4273,1,263209,7584,2019-07-06 01:53:09,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1147494599730089984/OtqjFbt9_normal.jpg"
"x327532125","x1321764747491090433",2020-10-29 10:44:07,"DianeNolan1","@GladysSteptoe @MJowen174 The Rom-Com that writes itself.","Twitter for Android",31,"x1321759009964216321","x88689186","GladysSteptoe",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x88689186 x30845903","GladysSteptoe MJowen174","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DianeNolan1/status/1321764747491090433","Diane Nolan","Ayrshire, Scotland","Respect our Planet, it's the only one we have.",,FALSE,866,805,1,10999,247231,2011-07-01 18:30:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/327532125/1355661877","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/1422295958/001_normal.JPG"
"x1249034579777933314","x1321764747503718401",2020-10-29 10:44:07,"6LXZoVBq4UUOQO2","<U+0627><U+0644><U+062F><U+0650><U+0651><U+064A><U+0646><U+064F> <U+0627><U+0644><U+0646><U+064E><U+0651><U+0635><U+0650><U+064A><U+062D><U+064E><U+0629><U+064F>... <U+0641><U+064E><U+0625><U+0650><U+0630><U+064E><U+0627> <U+0639><U+064E><U+0632><U+064E><U+0645><U+0652><U+062A><U+064E> <U+0641><U+064E><U+062A><U+064E><U+0648><U+064E><U+0643><U+064E><U+0651><U+0644><U+0652>
#<U+0627><U+0644><U+0635><U+0631><U+062E><U+064A>_<U+064A><U+063A><U+0631><U+062F>_<U+0648><U+0644><U+0627><U+064A><U+0629><U+0627><U+0644><U+0641><U+0642><U+064A><U+0647>_<U+0648><U+0644><U+0627><U+064A><U+0629><U+0627><U+0644><U+0637><U+0627><U+063A><U+0648><U+062A> 
#<U+0637><U+0627><U+063A><U+0648><U+062A>_<U+0627><U+064A><U+0631><U+0627><U+0646>_<U+062F><U+0645><U+0631>_<U+0627><U+0644><U+0628><U+0644><U+062F><U+0627><U+0646>","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,"<U+0627><U+0644><U+0635><U+0631><U+062E><U+064A>_<U+064A><U+063A><U+0631><U+062F>_<U+0648><U+0644><U+0627><U+064A><U+0629><U+0627><U+0644><U+0641><U+0642><U+064A><U+0647>_<U+0648><U+0644><U+0627><U+064A><U+0629><U+0627><U+0644><U+0637><U+0627><U+063A><U+0648><U+062A> <U+0637><U+0627><U+063A><U+0648><U+062A>_<U+0627><U+064A><U+0631><U+0627><U+0646>_<U+062F><U+0645><U+0631>_<U+0627><U+0644><U+0628><U+0644><U+062F><U+0627><U+0646>",,,,,,,,,,,,,"x1295816222454485004","marwan__1993","ar",,,,,,,,,,,,,,,,"x1321404376221712384","<U+0627><U+0644><U+062F><U+0650><U+0651><U+064A><U+0646><U+064F> <U+0627><U+0644><U+0646><U+064E><U+0651><U+0635><U+0650><U+064A><U+062D><U+064E><U+0629><U+064F>... <U+0641><U+064E><U+0625><U+0650><U+0630><U+064E><U+0627> <U+0639><U+064E><U+0632><U+064E><U+0645><U+0652><U+062A><U+064E> <U+0641><U+064E><U+062A><U+064E><U+0648><U+064E><U+0643><U+064E><U+0651><U+0644><U+0652>
#<U+0627><U+0644><U+0635><U+0631><U+062E><U+064A>_<U+064A><U+063A><U+0631><U+062F>_<U+0648><U+0644><U+0627><U+064A><U+0629><U+0627><U+0644><U+0641><U+0642><U+064A><U+0647>_<U+0648><U+0644><U+0627><U+064A><U+0629><U+0627><U+0644><U+0637><U+0627><U+063A><U+0648><U+062A> 
#<U+0637><U+0627><U+063A><U+0648><U+062A>_<U+0627><U+064A><U+0631><U+0627><U+0646>_<U+062F><U+0645><U+0631>_<U+0627><U+0644><U+0628><U+0644><U+062F><U+0627><U+0646>",2020-10-28 10:52:08,"Twitter for Android",92,71,"x1295816222454485004","marwan__1993","<U+0645><U+0631><U+0648><U+0627><U+0646> <U+0627><U+0644><U+0627><U+0633><U+062F><U+064A>",40,120,1665,"Iraq","<U+200F><U+0627><U+0646><U+0633><U+0627><U+0646>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/6LXZoVBq4UUOQO2/status/1321764747503718401","<U+0646><U+0627><U+0635><U+0631> <U+0639><U+0644><U+064A>","<U+0627><U+0644><U+0639><U+0631><U+0627><U+0642> <U+0628><U+063A><U+062F><U+0627><U+062F> ",,,FALSE,490,487,0,4734,4620,2020-04-11 18:01:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/1249034579777933314/1602832250","","http://pbs.twimg.com/profile_images/1316998839560294405/1O8QoiVh_normal.jpg"
"x1029118885876912128","x1321764747499458561",2020-10-29 10:44:07,"uwabyeol","han jisung is the best audience member anyone could ever want, his reactions are amazing  https://t.co/es9VWjBuDT","Twitter for iPad",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1195950045113118721/pu/img/9EmQJu_x7au3dz8S.jpg","https://t.co/es9VWjBuDT","https://twitter.com/encounter0914/status/1195950330912985088/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1195950045113118721/pu/img/9EmQJu_x7au3dz8S.jpg","https://t.co/es9VWjBuDT","https://twitter.com/encounter0914/status/1195950330912985088/video/1",,"x1055841604865613824","fIuffyrose","en",,,,,,,,,,,,,,,,"x1321470336139931648","han jisung is the best audience member anyone could ever want, his reactions are amazing  https://t.co/es9VWjBuDT",2020-10-28 15:14:14,"Twitter for iPhone",2699,484,"x1055841604865613824","fIuffyrose","abbie",26741,10100,86973,"amanda <U+273F> 17","#<U+D544><U+B9AD><U+C2A4>: happiness is felix !!! she/they/ae (@lixhvn)",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/uwabyeol/status/1321764747499458561","aari7<U+271C>IN<U+751F><U+2655><U+FE0E>","<U+CC2C><U+C774><U+C758> <U+BC29>","army<U+2728>| moa<U+2B50><U+FE0F>| stay<U+2600><U+FE0F> ++ she/her",,FALSE,67,210,2,7310,135316,2018-08-13 21:33:57,FALSE,,,,"https://pbs.twimg.com/profile_banners/1029118885876912128/1600542674","","http://pbs.twimg.com/profile_images/1321759696248864768/FW5C4AuG_normal.jpg"
"x797072358276153345","x1321764747490942978",2020-10-29 10:44:07,"rpflwr","I have nothing to say. Just watch the video. It speaks louder.
#straykids @Stray_Kids https://t.co/17M23BV20O","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"straykids",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1321761353015517184/pu/img/RV8S2zqiDke7Lg4T.jpg","https://t.co/17M23BV20O","https://twitter.com/Minsung78843307/status/1321761555545903104/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1321761353015517184/pu/img/RV8S2zqiDke7Lg4T.jpg","https://t.co/17M23BV20O","https://twitter.com/Minsung78843307/status/1321761555545903104/video/1",,"x1288329173543526400 x859297966581891072","Minsung78843307 Stray_Kids","en",,,,,,,,,,,,,,,,"x1321761555545903104","I have nothing to say. Just watch the video. It speaks louder.
#straykids @Stray_Kids https://t.co/17M23BV20O",2020-10-29 10:31:26,"Twitter for Android",23,8,"x1288329173543526400","Minsung78843307","minsung__1425",54,206,243,,,FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rpflwr/status/1321764747490942978","_RpFlwr<U+0001F33C>",,,,FALSE,160,262,0,7800,13808,2016-11-11 13:43:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/797072358276153345/1593105791","","http://pbs.twimg.com/profile_images/1282861997382463488/heHGcNBE_normal.jpg"
"x844426992","x1321764747478409216",2020-10-29 10:44:07,"kana02246224","#<U+4E7E><U+71E5><U+808C><U+306B><U+3046><U+308B><U+304A><U+3044><U+30A8><U+30FC><U+30EB> <U+3063><U+3066><U+5B09><U+3057><U+3044><U+266A><U+30A4><U+30F3><U+30BF><U+30FC><U+30EA><U+30F3><U+30AF> <U+30BB><U+30E9><U+30E0><U+304B><U+3089><U+300C><U+3046><U+308B><U+304A><U+3044><U+7D9A><U+304F><U+6E80><U+3061><U+305F><U+308A><U+305F><U+808C><U+3078><U+300D><U+30BF><U+30A4><U+30D7><U+304C><U+65B0><U+767A><U+58F2><U+30D5><U+30A9><U+30ED><U+30FC>&amp;<U+6295><U+7A3F><U+3057><U+305F><U+4EBA><U+306E><U+4E2D><U+304B><U+3089><U+3001><U+6BCE><U+65E5>10<U+540D><U+69D8><U+306B><U+672C><U+54C1><U+304C><U+5F53><U+305F><U+308B><U+30AD><U+30E3><U+30F3><U+30DA><U+30FC><U+30F3><U+5B9F><U+65BD><U+4E2D>!<U+8A73><U+7D30><U+306F><U+30A2><U+30AB><U+30A6><U+30F3><U+30C8><U+3092><U+30C1><U+30A7><U+30C3><U+30AF>!@sofinaip_jp","Twitter for Android",,,,,FALSE,FALSE,0,0,0,0,"<U+4E7E><U+71E5><U+808C><U+306B><U+3046><U+308B><U+304A><U+3044><U+30A8><U+30FC><U+30EB>",,,,,,,,,,,,,"x833905671821144064","sofinaip_jp","ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kana02246224/status/1321764747478409216","*<U+304B><U+306A>",,"<U+30C0><U+30A4><U+30BD><U+30F3><U+306E><U+304A><U+6383><U+9664><U+30ED><U+30DC><U+304C><U+6B32><U+3057><U+3044>!!
<U+30DD><U+30A4><U+6D3B><U+3001><U+30A6><U+30A7><U+30EB><U+6D3B><U+3067><U+7BC0><U+7D04><U+751F><U+6D3B><U+3057><U+3066><U+307E><U+3059><U+2661><U+2661>
<U+61F8><U+8CDE><U+3082><U+5927><U+597D><U+304D><U+2661><U+2661>
<U+FF71><U+FF92><U+FF70><U+FF8A><U+FF9E><U+FF75><U+FF73><U+FF9D><U+FF84><U+FF9E><U+304B><U+3089><U+30DD><U+30A4><U+30F3><U+30C8><U+30B5><U+30A4><U+30C8><U+767B><U+9332><U+3059><U+308B><U+3068><U+7D39><U+4ECB><U+30DD><U+30A4><U+30F3><U+30C8><U+8CB0><U+3048><U+308B><U+306E><U+3067><U+3001><U+826F><U+304B><U+3063><U+305F><U+3089><U+4F7F><U+3063><U+3066><U+304F><U+3060><U+3055><U+3044><U+0001F64C><U+2728>","https://002koyun200.amebaownd.com/",FALSE,416,2263,0,15957,212,2012-09-24 22:43:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/844426992/1375021986","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1093382593993617408/2AOiroCM_normal.jpg"
"x145617667","x1321764747507724288",2020-10-29 10:44:07,"srkrkm","@makitomocross <U+30C6><U+30EC><U+30D3><U+3067><U+51FA><U+3066><U+305F><U+306E><U+306F>8.8<U+30AD><U+30ED><U+3050><U+3089><U+3044><U+306E><U+5C71><U+7A4D><U+307F><U+306E><U+52D5><U+753B><U+51FA><U+3066><U+304D><U+3066><U+3066><U+3084><U+3070><U+304B><U+3063><U+305F><U+3067><U+3059><U+306D>!
<U+30E6><U+30C3><U+30B1><U+4E3C><U+3082><U+7F8E><U+5473><U+3057><U+305D><U+3046><U+3067><U+3059><U+306A>…<U+6CBC><U+6D25><U+6E2F><U+7D76><U+5BFE><U+3044><U+3064><U+304B><U+884C><U+304D><U+305F><U+3044><U+3067><U+3059><U+308F>_(:3 <U+300D><U+2220>)_","Twitter for iPhone",77,"x1321764175564058624","x222064043","makitomocross",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x222064043","makitomocross","ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/srkrkm/status/1321764747507724288","<U+304F><U+307E>@<U+3042><U+3089><U+304F><U+306D><U+3055><U+3093><U+304E><U+3085><U+3063><U+304E><U+3085><U+3057><U+305F><U+3044>",,"<U+30A2><U+30E9><U+30AF><U+30CD><U+3055><U+3093><U+304C><U+7D20><U+6575><U+3067><U+304B><U+3063><U+3053><U+3088><U+304F><U+3066><U+597D><U+304D><U+3067><U+3059> <U+3042><U+3089><U+304F><U+306D><U+3055><U+3093><U+304E><U+3085><U+3063><U+304E><U+3085><U+3057><U+3066><U+53D6><U+308A><U+8FBC><U+307E><U+308C><U+305F><U+3044>",,FALSE,191,197,9,99279,959,2010-05-19 12:07:38,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/438005125160792065/jW-Jhdqg_normal.png"
"x1300810284437704705","x1321764747486785536",2020-10-29 10:44:07,"ik__iiik","<U+C2DC><U+BC1C> <U+D14C><U+C2A4><U+D130><U+D6C8> <U+C874><U+B098> <U+C6C3><U+ACA8>","Twitter for iPhone",,,,,TRUE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"ko","x1321690456283967489","<U+C378><U+B124><U+C77C><U+BD80><U+D130> <U+C0C1><U+BC18><U+B418><U+B294> <U+CE58><U+C988><U+BD84><U+C218>
<U+3145><U+3142><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B> https://t.co/rq0amAmkQt",2020-10-29 05:48:55,"Twitter for iPhone",2215,5747,"x758263981744074753","september_Iny","<U+AD6C><U+C6D4><U+C774>",2301,194,29681,"<U+0001D413><U+0001D416><U+0001D408><U+0001D402><U+0001D404> | @9miracle_ny","<U+B098><U+C5F0> <U+BCF4><U+ACE0><U+C2F6><U+C5B4> <U+C8FD><U+AC8C><U+C368><U+0001F4A6> / <U+B098><U+C560><U+B2E8><U+2764> / <U+B4DC><U+B77C><U+B9C8> <U+C5B8><U+AE09> <U+B9CE><U+C74C>",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ik__iiik/status/1321764747486785536","<U+BC15><U+AD00><U+B178>",,"<U+CE74><U+BC99><U+D074> <U+0001F48D>200923",,FALSE,333,333,8,8609,7711,2020-09-01 14:58:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/1300810284437704705/1603871883","","http://pbs.twimg.com/profile_images/1320710803230605314/V8La2QAm_normal.jpg"
"x1251131279178940421","x1321764747482726401",2020-10-29 10:44:07,"lean3alderby","<U+0633><U+0624><U+0627><U+0644> <U+0639> <U+0627><U+0644><U+0645><U+0627><U+0634><U+064A> <U+0633><U+064A><U+0627><U+0633><U+0629> <U+0639><U+0628><U+0627><U+0633> <U+0641><U+064A> <U+062A><U+0631><U+0633><U+064A><U+062E> <U+0627><U+0644><U+0625><U+0646><U+0642><U+0633><U+0627><U+0645> <U+0648><U+0641><U+0635><U+0644> <U+063A><U+0632><U+0629>  <U+0648><U+0645><U+0634><U+0627><U+0647><U+062F> <U+0623><U+0645><U+0633> . <U+0645><U+0646> <U+062A><U+062E><U+062F><U+0645> <U+0647><U+0630><U+0647> <U+0627><U+0644><U+0633><U+064A><U+0627><U+0633><U+0629>
#<U+0644><U+0627>_<U+0644><U+0644><U+0627><U+0639><U+062A><U+0642><U+0627><U+0644>_<U+0627><U+0644><U+0633><U+064A><U+0627><U+0633><U+064A>
#<U+0625><U+0646><U+062A><U+0641><U+0627><U+0636><U+0629>_<U+0627><U+0644><U+0623><U+0645><U+0639><U+0631><U+064A>","Twitter for Android",,,,,FALSE,FALSE,0,0,0,0,"<U+0644><U+0627>_<U+0644><U+0644><U+0627><U+0639><U+062A><U+0642><U+0627><U+0644>_<U+0627><U+0644><U+0633><U+064A><U+0627><U+0633><U+064A> <U+0625><U+0646><U+062A><U+0641><U+0627><U+0636><U+0629>_<U+0627><U+0644><U+0623><U+0645><U+0639><U+0631><U+064A>",,,,,,,,,,,,,,,"ar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lean3alderby/status/1321764747482726401","<U+0644><U+064A><U+0627><U+0646> <U+0645><U+062D><U+0645><U+062F> <U+0627><U+0644><U+062F><U+0631><U+0628><U+064A>",,"<U+200F><U+200F><U+0627><U+0633><U+0645><U+064A> <U+0644><U+064A><U+0646><U+0001F495>
  <U+0645><U+0646> <U+063A><U+0632><U+0629>",,FALSE,250,327,0,926,386,2020-04-17 12:52:22,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1251131490764800001/FPC0EPrO_normal.jpg"
"x1080828268301799424","x1321764747507740673",2020-10-29 10:44:07,"broctopouss","This WayV           with        This WayV https://t.co/7UTtkNRNDz","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/Ele2E1EXUAE6ey4.jpg","https://t.co/7UTtkNRNDz","https://twitter.com/dailykunxd/status/1321725216003936257/photo/1","photo","http://pbs.twimg.com/media/Ele2E1EXUAE6ey4.jpg http://pbs.twimg.com/media/Ele2E1FW0AADYhu.jpg","https://t.co/7UTtkNRNDz https://t.co/7UTtkNRNDz","https://twitter.com/dailykunxd/status/1321725216003936257/photo/1 https://twitter.com/dailykunxd/status/1321725216003936257/photo/1",,"x1244357897225723907","dailykunxd","en",,,,,,,,,,,,,,,,"x1321725216003936257","This WayV           with        This WayV https://t.co/7UTtkNRNDz",2020-10-29 08:07:02,"Twitter for iPhone",1088,386,"x1244357897225723907","dailykunxd","daily kun",9871,54,2222,"two (2) admins","archive dedicated to <U+5A01><U+795E>V #<U+94B1><U+951F> #KUN <U+0001F43B>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/broctopouss/status/1321764747507740673","mel | stream from home<U+0001F33B>",,"fan account",,FALSE,986,1177,1,28946,32623,2019-01-03 14:08:34,FALSE,,,,"https://pbs.twimg.com/profile_banners/1080828268301799424/1602684197","","http://pbs.twimg.com/profile_images/1316379056904916993/WeKOgWeZ_normal.jpg"
"x1299918025987166208","x1321764747486908416",2020-10-29 10:44:07,"NotMalik","Sen. Cruz humiliated Jack Dorsey today almost as much as Dorsey humiliated himself by wearing that nose ring.

https://t.co/1gZvvUqyi3","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x31047836","michaeljknowles","en",,,,,,,,,,,,,,,,"x1321588351116300289","Sen. Cruz humiliated Jack Dorsey today almost as much as Dorsey humiliated himself by wearing that nose ring.

https://t.co/1gZvvUqyi3",2020-10-28 23:03:11,"Twitter Web App",3342,414,"x31047836","michaeljknowles","Michael Knowles",364990,1593,40721,"Xs in TX, so hang my <U+0001F3A9> in TN","Host: ""The Michael Knowles Show"" @realDailyWire, ""The Book Club"" @PragerU, ""Verdict w/ @TedCruz""; author of a blank bestseller; Lincoln Fellow at @ClaremontInst",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NotMalik/status/1321764747486908416","MAGA Revan","Star Forge, Lehon System","All unpopular opinions. <U+0001F1FA><U+0001F1F8> F u Malak <U+2694><U+FE0F><U+0001F30C> #Trump2020","https://villains.fandom.com/wiki/Darth_Revan",FALSE,108,342,0,5352,7314,2020-08-30 03:53:11,FALSE,,,,"https://pbs.twimg.com/profile_banners/1299918025987166208/1598771617","","http://pbs.twimg.com/profile_images/1299968498987347968/M1J6XY-n_normal.jpg"
"x896252583936901120","x1321764747503493120",2020-10-29 10:44:07,"hynletter","prince haechan <U+0001F62D><U+0001F62D><U+0001F62D> https://t.co/gOApH1fZjY","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1321757820199448577/pu/img/Nt8DZnLN2RaBw0aQ.jpg","https://t.co/gOApH1fZjY","https://twitter.com/_haechanarchive/status/1321757955969089536/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1321757820199448577/pu/img/Nt8DZnLN2RaBw0aQ.jpg","https://t.co/gOApH1fZjY","https://twitter.com/_haechanarchive/status/1321757955969089536/video/1",,"x1004015366916399104","fuIIsun0606","en",,,,,,,,,,,,,,,,"x1321758768393199616","prince haechan <U+0001F62D><U+0001F62D><U+0001F62D> https://t.co/gOApH1fZjY",2020-10-29 10:20:22,"Twitter for Android",123,39,"x1004015366916399104","fuIIsun0606","s y a",5636,206,27201,"she/her","<U+D574><U+D504> only <U+3161> #<U+D574><U+CC2C><U+C9C0><U+CF1C>  ·  ID/<U+D55C>/ENG · REPOST <U+274C>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hynletter/status/1321764747503493120","<U+0001F33F>","haechan | kai | hanjisung",,,FALSE,89,207,0,88946,101113,2017-08-12 06:10:42,FALSE,,,,"https://pbs.twimg.com/profile_banners/896252583936901120/1602878781","","http://pbs.twimg.com/profile_images/1320007118875840512/TKpUlW54_normal.jpg"
